"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-08-14 03:00","2011","08","14","03:00"," ","19.1","","16.5","","85","","3","","9","","25.0","","100.76","","","","","","Mainly Clear"
"2011-08-14 04:00","2011","08","14","04:00"," ","19.7","","16.2","","80","","5","","9","","25.0","","100.76","","","","","","Mostly Cloudy"
"2011-08-14 05:00","2011","08","14","05:00"," ","19.3","","16.5","","84","","1","","6","","48.3","","100.80","","","","","","Mostly Cloudy"
"2011-08-14 06:00","2011","08","14","06:00"," ","18.9","","16.8","","88","","1","","11","","48.3","","100.80","","","","","","Cloudy"
"2011-08-14 07:00","2011","08","14","07:00"," ","19.9","","17.3","","85","","3","","11","","24.1","","100.80","","","","","","Mostly Cloudy"
"2011-08-14 08:00","2011","08","14","08:00"," ","20.9","","17.4","","80","","3","","9","","24.1","","100.82","","26","","","","Cloudy"
"2011-08-14 09:00","2011","08","14","09:00"," ","22.6","","18.2","","76","","5","","15","","24.1","","100.79","","29","","","","Cloudy"
"2011-08-14 10:00","2011","08","14","10:00"," ","23.7","","17.8","","70","","8","","7","","48.3","","100.80","","30","","","","Mostly Cloudy"
"2011-08-14 11:00","2011","08","14","11:00"," ","24.9","","17.6","","64","","14","","7","","24.1","","100.76","","31","","","","Mostly Cloudy"
"2011-08-14 12:00","2011","08","14","12:00"," ","25.4","","18.2","","64","","8","","7","","24.1","","100.70","","32","","","","Mostly Cloudy"
"2011-08-14 13:00","2011","08","14","13:00"," ","25.8","","18.4","","64","","7","","7","","24.1","","100.67","","32","","","","Cloudy"
"2011-08-14 14:00","2011","08","14","14:00"," ","26.2","","18.2","","61","","5","","9","","24.1","","100.59","","32","","","","Mostly Cloudy"
"2011-08-14 15:00","2011","08","14","15:00"," ","26.8","","17.8","","58","","6","","7","","48.3","","100.56","","33","","","","Mostly Cloudy"
"2011-08-14 16:00","2011","08","14","16:00"," ","24.6","","18.6","","69","","3","","20","","48.3","","100.59","","31","","","","Cloudy"
"2011-08-14 17:00","2011","08","14","17:00"," ","21.8","","18.7","","83","","7","","26","","24.1","","100.59","","28","","","","Rain Showers"
"2011-08-14 18:00","2011","08","14","18:00"," ","22.6","","17.0","","71","","8","","15","","24.1","","100.66","","28","","","","Cloudy"
"2011-08-14 19:00","2011","08","14","19:00"," ","22.0","","17.0","","73","","6","","11","","25.0","","100.66","","27","","","","Cloudy"
"2011-08-14 20:00","2011","08","14","20:00"," ","22.1","","17.7","","76","","6","","13","","25.0","","100.68","","28","","","","Cloudy"
"2011-08-14 21:00","2011","08","14","21:00"," ","21.9","","18.0","","79","","","","0","","12.9","","100.68","","28","","","","Thunderstorms,Moderate Rain Showers"
"2011-08-14 22:00","2011","08","14","22:00"," ","19.6","","18.7","","95","","13","","6","","4.8","","100.71","","","","","","Thunderstorms,Rain,Fog"
"2011-08-14 23:00","2011","08","14","23:00"," ","20.0","","18.3","","90","","6","","11","","25.0","","100.62","","26","","","","Cloudy"
"2011-08-15 00:00","2011","08","15","00:00"," ","20.4","","18.4","","88","","5","","11","","25.0","","100.61","","27","","","","Cloudy"
"2011-08-15 01:00","2011","08","15","01:00"," ","20.5","","18.5","","88","","5","","11","","25.0","","100.59","","27","","","","Cloudy"
"2011-08-15 02:00","2011","08","15","02:00"," ","20.3","","18.4","","89","","11","","13","","25.0","","100.57","","27","","","","Cloudy"
"2011-08-15 03:00","2011","08","15","03:00"," ","20.1","","18.2","","89","","11","","11","","25.0","","100.55","","26","","","","Rain"
"2011-08-15 04:00","2011","08","15","04:00"," ","19.9","","17.6","","87","","14","","17","","25.0","","100.55","","","","","","Cloudy"
"2011-08-15 05:00","2011","08","15","05:00"," ","19.7","","17.6","","88","","12","","7","","24.1","","100.59","","","","","","Cloudy"
"2011-08-15 06:00","2011","08","15","06:00"," ","20.2","","17.7","","86","","10","","7","","24.1","","100.64","","26","","","","Cloudy"
"2011-08-15 07:00","2011","08","15","07:00"," ","20.5","","17.6","","83","","9","","7","","24.1","","100.65","","26","","","","Cloudy"
"2011-08-15 08:00","2011","08","15","08:00"," ","21.4","","17.4","","78","","9","","9","","24.1","","100.62","","27","","","","Cloudy"
"2011-08-15 09:00","2011","08","15","09:00"," ","21.7","","16.8","","74","","13","","9","","24.1","","100.65","","27","","","","Cloudy"
"2011-08-15 10:00","2011","08","15","10:00"," ","21.7","","16.9","","74","","11","","13","","24.1","","100.65","","27","","","","Cloudy"
"2011-08-15 11:00","2011","08","15","11:00"," ","21.8","","16.6","","72","","14","","11","","25.0","","100.63","","27","","","","Cloudy"
"2011-08-15 12:00","2011","08","15","12:00"," ","22.0","","16.3","","70","","8","","13","","24.1","","100.60","","27","","","","Cloudy"
"2011-08-15 13:00","2011","08","15","13:00"," ","22.5","","16.6","","69","","11","","17","","24.1","","100.59","","28","","","","Cloudy"
"2011-08-15 14:00","2011","08","15","14:00"," ","21.9","","16.2","","70","","9","","17","","24.1","","100.55","","27","","","","Cloudy"
"2011-08-15 15:00","2011","08","15","15:00"," ","21.9","","16.1","","70","","7","","17","","24.1","","100.51","","27","","","","Cloudy"
"2011-08-15 16:00","2011","08","15","16:00"," ","22.0","","15.8","","68","","9","","19","","24.1","","100.50","","26","","","","Cloudy"
"2011-08-15 17:00","2011","08","15","17:00"," ","21.8","","15.6","","68","","9","","15","","24.1","","100.47","","26","","","","Rain Showers"
"2011-08-15 18:00","2011","08","15","18:00"," ","21.5","","15.5","","69","","9","","13","","25.0","","100.48","","26","","","","Cloudy"
"2011-08-15 19:00","2011","08","15","19:00"," ","21.1","","16.3","","74","","9","","13","","25.0","","100.50","","26","","","","Cloudy"
"2011-08-15 20:00","2011","08","15","20:00"," ","20.6","","16.3","","76","","10","","11","","25.0","","100.50","","25","","","","Mostly Cloudy"
"2011-08-15 21:00","2011","08","15","21:00"," ","20.7","","16.6","","77","","5","","9","","25.0","","100.49","","26","","","","Cloudy"
"2011-08-15 22:00","2011","08","15","22:00"," ","20.0","","17.1","","83","","4","","13","","25.0","","100.51","","25","","","","Drizzle"
"2011-08-15 23:00","2011","08","15","23:00"," ","19.6","","16.9","","84","","5","","11","","25.0","","100.48","","","","","","Cloudy"
"2011-08-16 00:00","2011","08","16","00:00"," ","19.0","","16.9","","88","","2","","13","","25.0","","100.44","","","","","","Cloudy"
"2011-08-16 01:00","2011","08","16","01:00"," ","18.8","","16.3","","85","","4","","13","","25.0","","100.45","","","","","","Mostly Cloudy"
"2011-08-16 02:00","2011","08","16","02:00"," ","18.6","","16.1","","85","","5","","7","","25.0","","100.45","","","","","","Cloudy"
"2011-08-16 03:00","2011","08","16","03:00"," ","18.4","","16.1","","86","","3","","4","","25.0","","100.46","","","","","","Cloudy"
"2011-08-16 04:00","2011","08","16","04:00"," ","16.9","","15.8","","93","","34","","7","","25.0","","100.48","","","","","","Mostly Cloudy"
"2011-08-16 05:00","2011","08","16","05:00"," ","17.7","","15.8","","89","","3","","6","","24.1","","100.53","","","","","","Cloudy"
"2011-08-16 06:00","2011","08","16","06:00"," ","17.0","","15.7","","92","","30","","4","","24.1","","100.57","","","","","","Cloudy"
"2011-08-16 07:00","2011","08","16","07:00"," ","18.6","","16.3","","86","","30","","7","","24.1","","100.61","","","","","","Cloudy"
"2011-08-16 08:00","2011","08","16","08:00"," ","20.1","","15.6","","75","","27","","7","","24.1","","100.60","","","","","","Cloudy"
"2011-08-16 09:00","2011","08","16","09:00"," ","21.1","","16.9","","77","","28","","9","","24.1","","100.62","","26","","","","Mostly Cloudy"
"2011-08-16 10:00","2011","08","16","10:00"," ","22.5","","17.4","","73","","31","","13","","24.1","","100.63","","28","","","","Mostly Cloudy"
"2011-08-16 11:00","2011","08","16","11:00"," ","23.7","","17.7","","69","","27","","11","","24.1","","100.63","","29","","","","Mostly Cloudy"
"2011-08-16 12:00","2011","08","16","12:00"," ","24.2","","17.5","","66","","31","","15","","24.1","","100.61","","30","","","","Rain Showers"
"2011-08-16 13:00","2011","08","16","13:00"," ","25.6","","17.3","","60","","28","","15","","24.1","","100.60","","31","","","","Mostly Cloudy"
"2011-08-16 14:00","2011","08","16","14:00"," ","25.2","","17.5","","62","","9","","7","","24.1","","100.62","","31","","","","Mostly Cloudy"
"2011-08-16 15:00","2011","08","16","15:00"," ","20.4","","17.6","","84","","22","","6","","24.1","","100.64","","26","","","","Mostly Cloudy"
"2011-08-16 16:00","2011","08","16","16:00"," ","25.4","","16.7","","59","","","","0","","24.1","","100.66","","30","","","","Mainly Clear"
"2011-08-16 17:00","2011","08","16","17:00"," ","26.1","","15.8","","53","","32","","13","","24.1","","100.68","","31","","","","Mainly Clear"
"2011-08-16 18:00","2011","08","16","18:00"," ","25.2","","14.7","","52","","33","","15","","24.1","","100.75","","29","","","","Mainly Clear"
"2011-08-16 19:00","2011","08","16","19:00"," ","23.2","","12.0","","49","","35","","7","","24.1","","100.86","","25","","","","Mainly Clear"
"2011-08-16 20:00","2011","08","16","20:00"," ","20.5","","13.6","","65","","32","","9","","25.0","","100.98","","","","","","Mainly Clear"
"2011-08-16 21:00","2011","08","16","21:00"," ","19.2","","13.3","","69","","32","","9","","25.0","","101.04","","","","","","Clear"
"2011-08-16 22:00","2011","08","16","22:00"," ","18.3","","13.4","","73","","33","","6","","25.0","","101.08","","","","","","Clear"
"2011-08-16 23:00","2011","08","16","23:00"," ","17.0","","12.6","","75","","32","","7","","25.0","","101.13","","","","","","Clear"
"2011-08-17 00:00","2011","08","17","00:00"," ","17.6","","12.8","","73","","36","","6","","25.0","","101.19","","","","","","Clear"
"2011-08-17 01:00","2011","08","17","01:00"," ","14.9","","12.8","","87","","34","","4","","25.0","","101.24","","","","","","Clear"
"2011-08-17 02:00","2011","08","17","02:00"," ","13.6","","11.2","","85","","34","","6","","25.0","","101.27","","","","","","Clear"
"2011-08-17 03:00","2011","08","17","03:00"," ","14.8","","11.5","","81","","35","","6","","25.0","","101.34","","","","","","Clear"
"2011-08-17 04:00","2011","08","17","04:00"," ","14.7","","11.0","","78","","","","0","","25.0","","101.39","","","","","","Clear"
"2011-08-17 05:00","2011","08","17","05:00"," ","13.1","","10.9","","86","","","","0","","48.3","","101.48","","","","","","Clear"
"2011-08-17 06:00","2011","08","17","06:00"," ","14.7","","11.4","","81","","2","","4","","48.3","","101.53","","","","","","Clear"
"2011-08-17 07:00","2011","08","17","07:00"," ","17.7","","11.7","","68","","1","","4","","48.3","","101.55","","","","","","Clear"
"2011-08-17 08:00","2011","08","17","08:00"," ","19.6","","11.3","","59","","13","","4","","48.3","","101.56","","","","","","Clear"
"2011-08-17 09:00","2011","08","17","09:00"," ","21.0","","11.8","","56","","17","","6","","48.3","","101.51","","","","","","Clear"
"2011-08-17 10:00","2011","08","17","10:00"," ","21.5","","11.2","","52","","14","","4","","48.3","","101.50","","","","","","Clear"
"2011-08-17 11:00","2011","08","17","11:00"," ","22.5","","12.3","","52","","23","","4","","48.3","","101.51","","25","","","","Mainly Clear"
"2011-08-17 12:00","2011","08","17","12:00"," ","22.8","","11.7","","50","","22","","13","","48.3","","101.48","","25","","","","Mainly Clear"
"2011-08-17 13:00","2011","08","17","13:00"," ","23.8","","13.1","","51","","21","","13","","48.3","","101.43","","27","","","","Mostly Cloudy"
"2011-08-17 14:00","2011","08","17","14:00"," ","24.4","","12.7","","48","","20","","15","","48.3","","101.38","","27","","","","Mostly Cloudy"
"2011-08-17 15:00","2011","08","17","15:00"," ","25.0","","14.0","","50","","20","","17","","48.3","","101.33","","28","","","","Mostly Cloudy"
"2011-08-17 16:00","2011","08","17","16:00"," ","24.8","","12.0","","45","","20","","19","","48.3","","101.28","","27","","","","Mostly Cloudy"
"2011-08-17 17:00","2011","08","17","17:00"," ","25.0","","12.1","","45","","21","","17","","48.3","","101.25","","27","","","","Cloudy"
"2011-08-17 18:00","2011","08","17","18:00"," ","25.1","","11.2","","42","","23","","13","","48.3","","101.23","","27","","","","Mostly Cloudy"
"2011-08-17 19:00","2011","08","17","19:00"," ","24.0","","12.4","","48","","21","","11","","48.3","","101.21","","26","","","","Mostly Cloudy"
"2011-08-17 20:00","2011","08","17","20:00"," ","21.7","","14.4","","63","","16","","11","","25.0","","101.19","","25","","","","Mostly Cloudy"
"2011-08-17 21:00","2011","08","17","21:00"," ","21.5","","13.3","","60","","17","","13","","25.0","","101.14","","","","","","Mainly Clear"
"2011-08-17 22:00","2011","08","17","22:00"," ","20.5","","12.8","","61","","19","","13","","25.0","","101.14","","","","","","Mostly Cloudy"
"2011-08-17 23:00","2011","08","17","23:00"," ","20.7","","13.5","","63","","19","","11","","25.0","","101.12","","","","","","Mostly Cloudy"
"2011-08-18 00:00","2011","08","18","00:00"," ","19.5","","14.0","","71","","18","","11","","25.0","","101.08","","","","","","Mainly Clear"
"2011-08-18 01:00","2011","08","18","01:00"," ","19.5","","14.6","","73","","20","","15","","25.0","","101.05","","","","","","Mainly Clear"
"2011-08-18 02:00","2011","08","18","02:00"," ","19.6","","14.2","","71","","19","","6","","25.0","","101.03","","","","","","Mainly Clear"
"2011-08-18 03:00","2011","08","18","03:00"," ","18.4","","14.2","","77","","","","0","","25.0","","101.01","","","","","","Mainly Clear"
"2011-08-18 04:00","2011","08","18","04:00"," ","19.3","","14.9","","76","","","","0","","25.0","","100.98","","","","","","Mostly Cloudy"
"2011-08-18 05:00","2011","08","18","05:00"," ","18.4","","14.5","","78","","15","","7","","24.1","","100.97","","","","","","Cloudy"
"2011-08-18 06:00","2011","08","18","06:00"," ","18.9","","15.3","","80","","14","","7","","24.1","","100.99","","","","","","Mostly Cloudy"
"2011-08-18 07:00","2011","08","18","07:00"," ","20.2","","16.1","","77","","20","","6","","48.3","","100.99","","25","","","","Mostly Cloudy"
"2011-08-18 08:00","2011","08","18","08:00"," ","21.9","","16.6","","72","","20","","11","","48.3","","100.95","","27","","","","Mainly Clear"
"2011-08-18 09:00","2011","08","18","09:00"," ","23.4","","17.2","","68","","21","","11","","48.3","","100.92","","29","","","","Mostly Cloudy"
"2011-08-18 10:00","2011","08","18","10:00"," ","24.8","","18.1","","66","","20","","17","","24.1","","100.87","","31","","","","Mostly Cloudy"
"2011-08-18 11:00","2011","08","18","11:00"," ","25.5","","18.2","","64","","21","","19","","24.1","","100.81","","32","","","","Mainly Clear"
"2011-08-18 12:00","2011","08","18","12:00"," ","27.1","","18.2","","58","","21","","22","","24.1","","100.73","","33","","","","Mainly Clear"
"2011-08-18 13:00","2011","08","18","13:00"," ","28.4","","18.1","","54","","23","","24","","24.1","","100.66","","34","","","","Mostly Cloudy"
"2011-08-18 14:00","2011","08","18","14:00"," ","27.8","","17.0","","52","","23","","28","","24.1","","100.58","","33","","","","Mostly Cloudy"
"2011-08-18 15:00","2011","08","18","15:00"," ","27.0","","16.6","","53","","24","","26","","24.1","","100.58","","32","","","","Mostly Cloudy"
"2011-08-18 16:00","2011","08","18","16:00"," ","21.5","","16.6","","74","","25","","28","","24.1","","100.55","","27","","","","Rain Showers"
"2011-08-18 17:00","2011","08","18","17:00"," ","23.4","","17.7","","70","","26","","17","","24.1","","100.50","","29","","","","Mostly Cloudy"
"2011-08-18 18:00","2011","08","18","18:00"," ","23.5","","18.0","","71","","22","","15","","24.1","","100.49","","30","","","","Mainly Clear"
"2011-08-18 19:00","2011","08","18","19:00"," ","23.2","","18.3","","74","","22","","13","","24.1","","100.54","","29","","","","Mainly Clear"
"2011-08-18 20:00","2011","08","18","20:00"," ","21.6","","17.7","","78","","26","","6","","25.0","","100.57","","27","","","","Mainly Clear"
"2011-08-18 21:00","2011","08","18","21:00"," ","21.1","","17.4","","79","","28","","6","","25.0","","100.59","","27","","","","Mainly Clear"
"2011-08-18 22:00","2011","08","18","22:00"," ","21.8","","17.1","","75","","21","","4","","25.0","","100.59","","27","","","","Clear"
"2011-08-18 23:00","2011","08","18","23:00"," ","21.9","","17.2","","75","","23","","7","","25.0","","100.60","","27","","","","Mainly Clear"
"2011-08-19 00:00","2011","08","19","00:00"," ","21.9","","17.5","","76","","22","","11","","25.0","","100.59","","28","","","","Mainly Clear"
"2011-08-19 01:00","2011","08","19","01:00"," ","21.2","","17.6","","80","","25","","9","","25.0","","100.57","","27","","","","Mainly Clear"
"2011-08-19 02:00","2011","08","19","02:00"," ","20.2","","17.2","","83","","25","","9","","25.0","","100.56","","26","","","","Clear"
"2011-08-19 03:00","2011","08","19","03:00"," ","20.0","","17.3","","84","","23","","9","","25.0","","100.54","","25","","","","Mainly Clear"
"2011-08-19 04:00","2011","08","19","04:00"," ","21.0","","17.9","","82","","23","","19","","25.0","","100.55","","27","","","","Mostly Cloudy"
